algorithm,alpha,lr,rho,seed,iter,F,gap,dist_to_Wstar,gradnorm,sharpness_gap,diverged,wall_time_s
fsam,2.0,0.003,0.02,4,230,0.16740790009498596,0.16432061092928052,17.970998764038086,0.010959337465465069,8.493661880493164e-07,0,0.5478496551513672
fsam,2.0,0.003,0.02,4,240,0.1694994568824768,0.16641216771677136,18.154491424560547,0.010992788709700108,-2.682209014892578e-06,0,0.5713777542114258
fsam,2.0,0.003,0.02,4,250,0.18080541491508484,0.1777181257493794,19.77190589904785,0.0111171780154109,2.3096799850463867e-06,0,0.594980001449585
fsam,2.0,0.003,0.02,4,260,0.18399879336357117,0.18091150419786572,20.029001235961914,0.011164594441652298,1.9371509552001953e-06,0,0.6189475059509277
fsam,2.0,0.003,0.02,4,270,0.1904558390378952,0.18736854987218976,20.647226333618164,0.011221895925700665,-1.2218952178955078e-06,0,0.6427009105682373
fsam,2.0,0.003,0.02,4,280,0.19301767647266388,0.18993038730695844,20.85647964477539,0.01124759204685688,3.427267074584961e-07,0,0.6660947799682617
fsam,2.0,0.003,0.02,4,290,0.19494789838790894,0.1918606092222035,21.01922607421875,0.011272549629211426,2.5033950805664062e-06,0,0.6896190643310547
fsam,2.0,0.003,0.02,4,300,0.19922024011611938,0.19613295095041394,21.423786163330078,0.011315222829580307,9.387731552124023e-07,0,0.7141177654266357
fsam,2.0,0.003,0.02,4,310,0.20115314424037933,0.1980658550746739,21.580238342285156,0.01132682990282774,-1.0579824447631836e-06,0,0.7381463050842285
fsam,2.0,0.003,0.02,4,320,0.2042396366596222,0.20115234749391675,21.849613189697266,0.011348964646458626,-5.885958671569824e-06,0,0.7618460655212402
fsam,2.0,0.003,0.02,4,330,0.2081594616174698,0.20507217245176435,22.191255569458008,0.011395834386348724,1.8030405044555664e-06,0,0.7854492664337158
fsam,2.0,0.003,0.02,4,340,0.21153797209262848,0.20845068292692304,22.468379974365234,0.01142879854887724,1.952052116394043e-06,0,0.8096969127655029
fsam,2.0,0.003,0.02,4,350,0.21402639150619507,0.21093910234048963,22.66691780090332,0.011457528918981552,-5.513429641723633e-07,0,0.8336267471313477
fsam,2.0,0.003,0.02,4,360,0.21675075590610504,0.2136634667403996,22.8967227935791,0.011478966102004051,4.157423973083496e-06,0,0.8574306964874268
fsam,2.0,0.003,0.02,4,370,0.2202983796596527,0.21721109049394727,23.193599700927734,0.01150968112051487,1.4603137969970703e-06,0,0.8809640407562256
fsam,2.0,0.003,0.02,4,380,0.22302034497261047,0.21993305580690503,23.42551040649414,0.011531883850693703,8.195638656616211e-07,0,0.9044890403747559
fsam,2.0,0.003,0.02,4,390,0.22579532861709595,0.2227080394513905,23.645341873168945,0.011570002883672714,-4.246830940246582e-06,0,0.9283444881439209
fsam,2.0,0.003,0.02,4,400,0.22791466116905212,0.22482737200334668,23.830947875976562,0.011585874482989311,-8.344650268554688e-07,0,0.95243239402771
fsam,2.0,0.003,0.02,4,410,0.2303333282470703,0.22724603908136487,24.04132652282715,0.011604181490838528,-1.0728836059570312e-06,0,0.9759302139282227
fsam,2.0,0.003,0.02,4,420,0.23224349319934845,0.229156204033643,24.21043586730957,0.011636681854724884,-1.4454126358032227e-06,0,0.9994776248931885
fsam,2.0,0.003,0.02,4,430,0.23403415083885193,0.2309468616731465,24.381977081298828,0.011642848141491413,5.364418029785156e-07,0,1.0233237743377686
fsam,2.0,0.003,0.02,4,440,0.23675665259361267,0.23366936342790723,24.58995819091797,0.011674369685351849,2.6971101760864258e-06,0,1.046715497970581
fsam,2.0,0.003,0.02,4,450,0.23870158195495605,0.2356142927892506,24.748504638671875,0.011694292537868023,2.2202730178833008e-06,0,1.0700643062591553
fsam,2.0,0.003,0.02,4,460,0.24051505327224731,0.23742776410654187,24.898183822631836,0.011706167832016945,-5.856156349182129e-06,0,1.0933444499969482
fsam,2.0,0.003,0.02,4,470,0.2425054907798767,0.23941820161417127,25.05894660949707,0.011729699559509754,-1.0728836059570312e-06,0,1.1169819831848145
fsam,2.0,0.003,0.02,4,480,0.24454908072948456,0.24146179156377912,25.22969627380371,0.011745997704565525,-1.8328428268432617e-06,0,1.1405396461486816
fsam,2.0,0.003,0.02,4,490,0.24633079767227173,0.24324350850656629,25.383535385131836,0.011768023483455181,6.556510925292969e-07,0,1.1639387607574463
fsam,2.0,0.003,0.02,4,500,0.24793197214603424,0.2448446829803288,25.516399383544922,0.011780125088989735,2.0116567611694336e-06,0,1.1873302459716797
fsam,2.0,0.003,0.02,4,510,0.24960672855377197,0.24651943938806653,25.64923095703125,0.01179253775626421,3.5762786865234375e-07,0,1.2106084823608398
fsam,2.0,0.003,0.02,4,520,0.2519695460796356,0.24888225691393018,25.825576782226562,0.011823954991996288,-3.7550926208496094e-06,0,1.2342772483825684
fsam,2.0,0.003,0.02,4,530,0.25906679034233093,0.2559795011766255,26.51121711730957,0.011890591122210026,6.556510925292969e-07,0,1.257511854171753
fsam,2.0,0.003,0.02,4,540,0.26100197434425354,0.2579146851785481,26.67866325378418,0.01190683152526617,-2.205371856689453e-06,0,1.2807695865631104
fsam,2.0,0.003,0.02,4,550,0.2628529965877533,0.25976570742204785,26.83024024963379,0.011929480358958244,-3.2782554626464844e-07,0,1.3042261600494385
fsam,2.0,0.003,0.02,4,560,0.2644249498844147,0.26133766071870923,26.959243774414062,0.01193767786026001,-4.76837158203125e-06,0,1.3279130458831787
fsam,2.0,0.003,0.02,4,570,0.26758873462677,0.2645014454610646,27.180763244628906,0.011984325014054775,-5.364418029785156e-07,0,1.3512310981750488
fsam,2.0,0.003,0.02,4,580,0.2693427801132202,0.2662554909475148,27.30743980407715,0.01200291607528925,-1.6093254089355469e-06,0,1.3745472431182861
fsam,2.0,0.003,0.02,4,590,0.27139508724212646,0.268307798076421,27.460201263427734,0.01202482171356678,-1.2814998626708984e-06,0,1.3978822231292725
fsam,2.0,0.003,0.02,4,600,0.2757914662361145,0.27270417707040906,27.80141830444336,0.012065828777849674,1.3709068298339844e-06,0,1.4211323261260986
fsam,2.0,0.003,0.02,4,610,0.2815675437450409,0.27848025457933545,28.26087188720703,0.012132166884839535,-4.5299530029296875e-06,0,1.4448339939117432
fsam,2.0,0.003,0.02,4,620,0.2827843129634857,0.2796970237977803,28.352827072143555,0.01214363519102335,-2.2649765014648438e-06,0,1.4688267707824707
fsam,2.0,0.003,0.02,4,630,0.28759634494781494,0.2845090557821095,28.775503158569336,0.012193045578897,-6.854534149169922e-07,0,1.4921345710754395
fsam,2.0,0.003,0.02,4,640,0.30165839195251465,0.2985711027868092,30.701765060424805,0.012305881828069687,-1.3113021850585938e-06,0,1.515455722808838
fsam,2.0,0.003,0.02,4,650,0.30379247665405273,0.3007051874883473,30.849699020385742,0.012324647046625614,-1.1026859283447266e-06,0,1.5393071174621582
fsam,2.0,0.003,0.02,4,660,0.3062076270580292,0.30312033789232373,31.032821655273438,0.012348657473921776,2.980232238769531e-07,0,1.5628430843353271
fsam,2.0,0.003,0.02,4,670,0.30808383226394653,0.3049965430982411,31.18043327331543,0.012363959103822708,1.4603137969970703e-06,0,1.5863816738128662
fsam,2.0,0.003,0.02,4,680,0.30987828969955444,0.306791000533849,31.31627655029297,0.012370273470878601,1.996755599975586e-06,0,1.6099300384521484
fsam,2.0,0.003,0.02,4,690,0.31118419766426086,0.3080969084985554,31.406112670898438,0.01238374225795269,-1.9371509552001953e-06,0,1.6337077617645264
fsam,2.0,0.003,0.02,4,700,0.3130151629447937,0.30992787377908826,31.550640106201172,0.01239183358848095,6.556510925292969e-07,0,1.6575806140899658
fsam,2.0,0.003,0.02,4,710,0.31832146644592285,0.3152341772802174,31.973072052001953,0.01244475319981575,-3.2186508178710938e-06,0,1.6812198162078857
fsam,2.0,0.003,0.02,4,720,0.32261914014816284,0.3195318509824574,32.341976165771484,0.012474073097109795,-3.874301910400391e-06,0,1.7047314643859863
fsam,2.0,0.003,0.02,4,730,0.324776291847229,0.32168900268152356,32.482975006103516,0.012497132644057274,1.6689300537109375e-06,0,1.7281532287597656
fsam,2.0,0.003,0.02,4,740,0.32754623889923096,0.3244589497335255,32.71294021606445,0.012511154636740685,7.450580596923828e-07,0,1.751847267150879
fsam,2.0,0.003,0.02,4,750,0.32950538396835327,0.32641809480264783,32.8681526184082,0.012528247199952602,-3.039836883544922e-06,0,1.7751994132995605
fsam,2.0,0.003,0.02,4,760,0.33238840103149414,0.3293011118657887,33.09093475341797,0.012548727914690971,-5.811452865600586e-06,0,1.7984704971313477
fsam,2.0,0.003,0.02,4,770,0.3334750831127167,0.33038779394701123,33.16953659057617,0.012558914721012115,-2.682209014892578e-07,0,1.8218443393707275
fsam,2.0,0.003,0.02,4,780,0.3346904218196869,0.33160313265398145,33.27114486694336,0.012565894052386284,3.7848949432373047e-06,0,1.8456459045410156
fsam,2.0,0.003,0.02,4,790,0.336745023727417,0.33365773456171155,33.44978713989258,0.012571679428219795,-1.9669532775878906e-06,0,1.8689744472503662
fsam,2.0,0.003,0.02,4,800,0.34084153175354004,0.3377542425878346,33.77106857299805,0.012610210105776787,-3.129243850708008e-06,0,1.8922202587127686
fsam,2.0,0.003,0.02,4,810,0.3426109254360199,0.33952363627031446,33.93060302734375,0.012610942125320435,1.2814998626708984e-06,0,1.915658712387085
fsam,2.0,0.003,0.02,4,820,0.3431348204612732,0.34004753129556775,33.97060012817383,0.012610670179128647,2.4437904357910156e-06,0,1.9391725063323975
fsam,2.0,0.003,0.02,4,830,0.34590137004852295,0.3428140808828175,34.16228485107422,0.012636958621442318,7.450580596923828e-07,0,1.9634339809417725
fsam,2.0,0.003,0.02,4,840,0.34785526990890503,0.3447679807431996,34.317928314208984,0.01264954637736082,-1.7881393432617188e-07,0,1.9871821403503418
fsam,2.0,0.003,0.02,4,850,0.3494279384613037,0.34634064929559827,34.45393371582031,0.01266099326312542,-4.76837158203125e-07,0,2.01039719581604
fsam,2.0,0.003,0.02,4,860,0.35156962275505066,0.3484823335893452,34.62195587158203,0.012684817425906658,-1.4901161193847656e-07,0,2.0336015224456787
fsam,2.0,0.003,0.02,4,870,0.3563006520271301,0.3532133628614247,35.00558090209961,0.01272493228316307,3.3974647521972656e-06,0,2.0573227405548096
fsam,2.0,0.003,0.02,4,880,0.35882681608200073,0.3557395269162953,35.213836669921875,0.01273474469780922,1.2516975402832031e-06,0,2.080716133117676
fsam,2.0,0.003,0.02,4,890,0.3616633713245392,0.35857608215883374,35.448123931884766,0.012754807248711586,-4.559755325317383e-06,0,2.103999614715576
fsam,2.0,0.003,0.02,4,900,0.3632531762123108,0.36016588704660535,35.5709228515625,0.012765581719577312,1.0728836059570312e-06,0,2.127187967300415
fsam,2.0,0.003,0.02,4,910,0.36462533473968506,0.3615380455739796,35.679771423339844,0.0127713019028306,3.2782554626464844e-07,0,2.1506571769714355
fsam,2.0,0.003,0.02,4,920,0.3679463267326355,0.36485903756693006,35.94313049316406,0.012802356854081154,7.748603820800781e-07,0,2.1739273071289062
fsam,2.0,0.003,0.02,4,930,0.36933040618896484,0.3662431170232594,36.06005859375,0.012812267988920212,3.2782554626464844e-07,0,2.1971194744110107
fsam,2.0,0.003,0.02,4,940,0.3715817630290985,0.36849447386339307,36.22344970703125,0.01283260714262724,2.384185791015625e-06,0,2.220261573791504
fsam,2.0,0.003,0.02,4,950,0.3737628757953644,0.37067558662965894,36.3779296875,0.012847802601754665,4.798173904418945e-06,0,2.243473768234253
fsam,2.0,0.003,0.02,4,960,0.3753315806388855,0.37224429147318006,36.509422302246094,0.01286611519753933,-8.344650268554688e-07,0,2.2670435905456543
fsam,2.0,0.003,0.02,4,970,0.3821994960308075,0.37911220686510205,37.09282684326172,0.012926081195473671,6.854534149169922e-07,0,2.2902050018310547
fsam,2.0,0.003,0.02,4,980,0.38452547788619995,0.3814381887204945,37.266361236572266,0.012942840345203876,-3.0100345611572266e-06,0,2.313541889190674
fsam,2.0,0.003,0.02,4,990,0.3858046531677246,0.38271736400201917,37.3623161315918,0.012942700646817684,-5.662441253662109e-07,0,2.33681583404541
fsam,2.0,0.003,0.02,4,1000,0.38802972435951233,0.3849424351938069,37.539772033691406,0.012958226725459099,-1.817941665649414e-06,0,2.360291004180908
fsam,2.0,0.003,0.05,0,10,0.07651668787002563,0.07342939870432019,8.736428260803223,0.00978616438806057,-1.862645149230957e-07,0,0.023326873779296875
fsam,2.0,0.003,0.05,0,20,0.08032844960689545,0.07724116044119,9.132898330688477,0.009860641323029995,-7.070600986480713e-06,0,0.04656505584716797
fsam,2.0,0.003,0.05,0,30,0.08721750229597092,0.08413021313026547,9.930097579956055,0.009960729628801346,1.7434358596801758e-06,0,0.06998586654663086
fsam,2.0,0.003,0.05,0,40,0.09479887783527374,0.0917115886695683,10.842568397521973,0.010064857080578804,7.323920726776123e-06,0,0.09397530555725098
fsam,2.0,0.003,0.05,0,50,0.09942843019962311,0.09634114103391767,11.26877498626709,0.010147291235625744,3.4943222999572754e-06,0,0.117584228515625
fsam,2.0,0.003,0.05,0,60,0.10303731262683868,0.09995002346113324,11.628827095031738,0.010196786373853683,1.92299485206604e-05,0,0.14128494262695312
fsam,2.0,0.003,0.05,0,70,0.10637917369604111,0.10329188453033566,11.953274726867676,0.010227786377072334,2.5257468223571777e-06,0,0.16492319107055664
fsam,2.0,0.003,0.05,0,80,0.11007796972990036,0.10699068056419492,12.306808471679688,0.010286294855177402,-4.306435585021973e-06,0,0.18880295753479004
fsam,2.0,0.003,0.05,0,90,0.11468004435300827,0.11159275518730283,12.77607536315918,0.010343121364712715,-4.67151403427124e-06,0,0.21284127235412598
fsam,2.0,0.003,0.05,0,100,0.11880732327699661,0.11572003411129117,13.162108421325684,0.010401844047009945,6.817281246185303e-06,0,0.23644065856933594
fsam,2.0,0.003,0.05,0,110,0.12302180379629135,0.11993451463058591,13.563243865966797,0.010475900024175644,-2.2202730178833008e-06,0,0.2604093551635742
fsam,2.0,0.003,0.05,0,120,0.12692314386367798,0.12383585469797254,13.909307479858398,0.01054138969630003,1.8775463104248047e-06,0,0.2848491668701172
fsam,2.0,0.003,0.05,0,130,0.1309608519077301,0.12787356274202466,14.296192169189453,0.010596169158816338,1.1205673217773438e-05,0,0.3095426559448242
fsam,2.0,0.003,0.05,0,140,0.1337883025407791,0.13070101337507367,14.544880867004395,0.01062651164829731,1.1965632438659668e-05,0,0.3330981731414795
fsam,2.0,0.003,0.05,0,150,0.13686364889144897,0.13377635972574353,14.826879501342773,0.010653943754732609,1.0624527931213379e-05,0,0.3565554618835449
fsam,2.0,0.003,0.05,0,160,0.13952535390853882,0.13643806474283338,15.0613374710083,0.01071142591536045,1.0654330253601074e-05,0,0.38006114959716797
fsam,2.0,0.003,0.05,0,170,0.14243774116039276,0.13935045199468732,15.343493461608887,0.010745149105787277,6.452202796936035e-06,0,0.40413808822631836
fsam,2.0,0.003,0.05,0,180,0.1450532078742981,0.14196591870859265,15.629376411437988,0.010750113055109978,1.2665987014770508e-06,0,0.42777299880981445
fsam,2.0,0.003,0.05,0,190,0.14983056485652924,0.1467432756908238,16.078941345214844,0.010803942568600178,4.291534423828125e-06,0,0.45147204399108887
fsam,2.0,0.003,0.05,0,200,0.15241558849811554,0.1493282993324101,16.31096839904785,0.010829461738467216,6.854534149169922e-07,0,0.4752047061920166
fsam,2.0,0.003,0.05,0,210,0.15646867454051971,0.15338138537481427,16.739055633544922,0.010865411721169949,-2.3990869522094727e-06,0,0.4992704391479492
fsam,2.0,0.003,0.05,0,220,0.1589450240135193,0.15585773484781384,16.962007522583008,0.010895928367972374,1.0624527931213379e-05,0,0.5240206718444824
fsam,2.0,0.003,0.05,0,230,0.16189683973789215,0.1588095505721867,17.22603988647461,0.010927361436188221,4.798173904418945e-06,0,0.5483875274658203
fsam,2.0,0.003,0.05,0,240,0.1646246761083603,0.16153738694265485,17.4857234954834,0.010945090092718601,3.3229589462280273e-06,0,0.5726523399353027
fsam,2.0,0.003,0.05,0,250,0.17137572169303894,0.1682884325273335,18.2120361328125,0.011017895303666592,8.657574653625488e-06,0,0.5967435836791992
fsam,2.0,0.003,0.05,0,260,0.1735280454158783,0.17044075625017285,18.4191837310791,0.011042224243283272,6.109476089477539e-06,0,0.6215879917144775
fsam,2.0,0.003,0.05,0,270,0.17546680569648743,0.17237951653078198,18.593358993530273,0.011057553812861443,5.945563316345215e-06,0,0.645493745803833
fsam,2.0,0.003,0.05,0,280,0.17924706637859344,0.176159777212888,18.92751693725586,0.01109476201236248,1.7285346984863281e-06,0,0.6692943572998047
fsam,2.0,0.003,0.05,0,290,0.1815740466117859,0.17848675744608045,19.155603408813477,0.011115161702036858,-9.998679161071777e-06,0,0.693047285079956
fsam,2.0,0.003,0.05,0,300,0.18447761237621307,0.18139032321050763,19.423694610595703,0.011141772381961346,-2.205371856689453e-06,0,0.7167296409606934
fsam,2.0,0.003,0.05,0,310,0.18671393394470215,0.1836266447789967,19.615636825561523,0.011160006746649742,-2.518296241760254e-06,0,0.7398936748504639
fsam,2.0,0.003,0.05,0,320,0.190159410238266,0.18707212107256055,19.927677154541016,0.011198099702596664,-1.6838312149047852e-06,0,0.763150691986084
fsam,2.0,0.003,0.05,0,330,0.19200770556926727,0.18892041640356183,20.09393310546875,0.01121184229850769,-4.470348358154297e-08,0,0.7863831520080566
fsam,2.0,0.003,0.05,0,340,0.19413670897483826,0.19104941980913281,20.288293838500977,0.0112384594976902,2.115964889526367e-06,0,0.809645414352417
fsam,2.0,0.003,0.05,0,350,0.1957269310951233,0.19263964192941785,20.44662094116211,0.011250866577029228,-1.6689300537109375e-06,0,0.8333854675292969
fsam,2.0,0.003,0.05,0,360,0.19899992644786835,0.1959126372821629,20.74684715270996,0.011281757615506649,-8.910894393920898e-06,0,0.8566594123840332
fsam,2.0,0.003,0.05,0,370,0.20132514834403992,0.19823785917833447,20.95339012145996,0.011292485520243645,-1.7881393432617188e-06,0,0.8802192211151123
fsam,2.0,0.003,0.05,0,380,0.20309874415397644,0.200011454988271,21.128381729125977,0.0113090043887496,1.862645149230957e-06,0,0.9040277004241943
fsam,2.0,0.003,0.05,0,390,0.20804612338542938,0.20495883421972394,21.64047622680664,0.011371457949280739,9.432435035705566e-06,0,0.9282891750335693
fsam,2.0,0.003,0.05,0,400,0.20999211072921753,0.2069048215635121,21.822622299194336,0.011384827084839344,-2.086162567138672e-07,0,0.95229172706604
fsam,2.0,0.003,0.05,0,410,0.21192926168441772,0.20884197251871228,22.001737594604492,0.011399363167583942,-2.726912498474121e-06,0,0.9762835502624512
fsam,2.0,0.003,0.05,0,420,0.21418100595474243,0.211093716789037,22.182043075561523,0.011428591795265675,-7.18235969543457e-06,0,1.0001859664916992
fsam,2.0,0.003,0.05,0,430,0.2176005095243454,0.21451322035863996,22.49886703491211,0.011467156000435352,-1.150369644165039e-05,0,1.0245888233184814
fsam,2.0,0.003,0.05,0,440,0.21923653781414032,0.21614924864843488,22.64398193359375,0.011489606462419033,-7.256865501403809e-06,0,1.0483264923095703
fsam,2.0,0.003,0.05,0,450,0.22125327587127686,0.2181659867055714,22.836843490600586,0.01151006855070591,-6.3925981521606445e-06,0,1.071765422821045
fsam,2.0,0.003,0.05,0,460,0.2238783836364746,0.22079109447076917,23.075651168823242,0.011531593278050423,-1.385807991027832e-06,0,1.0952458381652832
fsam,2.0,0.003,0.05,0,470,0.2261059731245041,0.22301868395879865,23.262895584106445,0.011559560894966125,2.473592758178711e-06,0,1.1186559200286865
fsam,2.0,0.003,0.05,0,480,0.23005862534046173,0.2269713361747563,23.629087448120117,0.011591081507503986,-4.172325134277344e-06,0,1.1423792839050293
fsam,2.0,0.003,0.05,0,490,0.23206529021263123,0.22897800104692578,23.781509399414062,0.011614156886935234,1.6987323760986328e-06,0,1.1656064987182617
fsam,2.0,0.003,0.05,0,500,0.23459622263908386,0.23150893347337842,24.024465560913086,0.01163485087454319,4.932284355163574e-06,0,1.1890230178833008
fsam,2.0,0.003,0.05,0,510,0.24126271903514862,0.23817542986944318,24.746728897094727,0.011690539307892323,-6.92903995513916e-06,0,1.212383508682251
fsam,2.0,0.003,0.05,0,520,0.24635180830955505,0.2432645191438496,25.25863265991211,0.011744827963411808,5.513429641723633e-07,0,1.2362473011016846
fsam,2.0,0.003,0.05,0,530,0.24777527153491974,0.2446879823692143,25.35919761657715,0.01176933478564024,-4.991888999938965e-06,0,1.25958251953125
fsam,2.0,0.003,0.05,0,540,0.24861326813697815,0.2455259789712727,25.45479393005371,0.011772913858294487,2.5480985641479492e-06,0,1.2833952903747559
fsam,2.0,0.003,0.05,0,550,0.24987256526947021,0.24678527610376477,25.576148986816406,0.011775964871048927,-3.3229589462280273e-06,0,1.306868314743042
fsam,2.0,0.003,0.05,0,560,0.2551780045032501,0.2520907153375447,26.019033432006836,0.011826202273368835,1.0818243026733398e-05,0,1.3304665088653564
fsam,2.0,0.003,0.05,0,570,0.2578180134296417,0.2547307242639363,26.2303409576416,0.011856385506689548,3.874301910400391e-06,0,1.3540971279144287
fsam,2.0,0.003,0.05,0,580,0.260947048664093,0.2578597594983876,26.49237060546875,0.011876942589879036,-2.9802322387695312e-08,0,1.3772311210632324
fsam,2.0,0.003,0.05,0,590,0.2629343569278717,0.25984706776216626,26.654911041259766,0.011901420541107655,4.26173210144043e-06,0,1.400413990020752
fsam,2.0,0.003,0.05,0,600,0.2651445269584656,0.26205723779276013,26.844600677490234,0.011921156197786331,-1.4901161193847656e-06,0,1.4236104488372803
fsam,2.0,0.003,0.05,0,610,0.2673851251602173,0.26429783599451184,27.007856369018555,0.011951509863138199,-8.404254913330078e-06,0,1.4472935199737549
fsam,2.0,0.003,0.05,0,620,0.26982951164245605,0.2667422224767506,27.222383499145508,0.011973136104643345,2.8908252716064453e-06,0,1.4706308841705322
fsam,2.0,0.003,0.05,0,630,0.271869421005249,0.2687821318395436,27.3826847076416,0.012001430615782738,-1.677870750427246e-05,0,1.493849754333496
fsam,2.0,0.003,0.05,0,640,0.2745542526245117,0.2714669634588063,27.617338180541992,0.01201501302421093,-1.7762184143066406e-05,0,1.5171716213226318
fsam,2.0,0.003,0.05,0,650,0.2762541174888611,0.27316682832315564,27.756845474243164,0.01202327385544777,1.4543533325195312e-05,0,1.5408320426940918
fsam,2.0,0.003,0.05,0,660,0.2788618803024292,0.27577459113672376,28.001436233520508,0.01204030029475689,3.725290298461914e-06,0,1.5644123554229736
fsam,2.0,0.003,0.05,0,670,0.29383572936058044,0.290748440194875,29.90873146057129,0.01216515526175499,6.794929504394531e-06,0,1.5876610279083252
fsam,2.0,0.003,0.05,0,680,0.29638490080833435,0.2932976116426289,30.099294662475586,0.012193583883345127,3.129243850708008e-06,0,1.6110992431640625
fsam,2.0,0.003,0.05,0,690,0.2984294295310974,0.29534214036539197,30.259593963623047,0.012212767265737057,4.649162292480469e-06,0,1.6344237327575684
fsam,2.0,0.003,0.05,0,700,0.3007109761238098,0.29762368695810437,30.44078254699707,0.012231171131134033,7.927417755126953e-06,0,1.6580920219421387
fsam,2.0,0.003,0.05,0,710,0.30307430028915405,0.2999870111234486,30.63210678100586,0.012259130366146564,1.817941665649414e-06,0,1.6813650131225586
fsam,2.0,0.003,0.05,0,720,0.30438488721847534,0.3012975980527699,30.737533569335938,0.012259487062692642,3.725290298461914e-06,0,1.7049593925476074
fsam,2.0,0.003,0.05,0,730,0.30591869354248047,0.302831404376775,30.838979721069336,0.012282691895961761,3.516674041748047e-06,0,1.7287445068359375
fsam,2.0,0.003,0.05,0,740,0.30814558267593384,0.3050582935102284,31.028919219970703,0.01229435671120882,6.22868537902832e-06,0,1.7530081272125244
fsam,2.0,0.003,0.05,0,750,0.3145138621330261,0.3114265729673207,31.54336166381836,0.012359444983303547,4.649162292480469e-06,0,1.7769510746002197
fsam,2.0,0.003,0.05,0,760,0.316636860370636,0.31354957120493054,31.706436157226562,0.012379022315144539,0.0,0,1.8010079860687256
fsam,2.0,0.003,0.05,0,770,0.3191296458244324,0.31604235665872693,31.913883209228516,0.012411587871611118,4.678964614868164e-06,0,1.825242280960083
fsam,2.0,0.003,0.05,0,780,0.3203270733356476,0.31723978416994214,32.01478576660156,0.012418069876730442,3.904104232788086e-06,0,1.8491547107696533
fsam,2.0,0.003,0.05,0,790,0.3262757956981659,0.32318850653246045,32.47343444824219,0.012482540681958199,1.0728836059570312e-06,0,1.8733339309692383
fsam,2.0,0.003,0.05,0,800,0.3280789256095886,0.3249916364438832,32.640010833740234,0.012493029236793518,-2.205371856689453e-06,0,1.8971266746520996
fsam,2.0,0.003,0.05,0,810,0.3298378586769104,0.32675056951120496,32.771583557128906,0.012508604675531387,5.960464477539063e-08,0,1.9213893413543701
fsam,2.0,0.003,0.05,0,820,0.3341967761516571,0.33110948698595166,33.11244201660156,0.012537611648440361,6.586313247680664e-06,0,1.9466056823730469
fsam,2.0,0.003,0.05,0,830,0.33662107586860657,0.3335337867029011,33.30769348144531,0.012562455609440804,-1.2814998626708984e-06,0,1.9722874164581299
fsam,2.0,0.003,0.05,0,840,0.33807986974716187,0.3349925805814564,33.43360137939453,0.01256689615547657,2.384185791015625e-07,0,1.9974324703216553
fsam,2.0,0.003,0.05,0,850,0.34014150500297546,0.33705421583727,33.58051300048828,0.012584954500198364,8.821487426757812e-06,0,2.0225985050201416
fsam,2.0,0.003,0.05,0,860,0.34145042300224304,0.3383631338365376,33.66604232788086,0.012600810267031193,9.834766387939453e-07,0,2.0477921962738037
fsam,2.0,0.003,0.05,0,870,0.34353047609329224,0.3404431869275868,33.82176208496094,0.012624521739780903,4.887580871582031e-06,0,2.073760509490967
fsam,2.0,0.003,0.05,0,880,0.3459508717060089,0.34286358254030347,34.031288146972656,0.01262923888862133,1.2248754501342773e-05,0,2.097782611846924
fsam,2.0,0.003,0.05,0,890,0.3472972512245178,0.3442099620588124,34.1429557800293,0.012636378407478333,6.4373016357421875e-06,0,2.1217193603515625
fsam,2.0,0.003,0.05,0,900,0.3498636484146118,0.3467763592489064,34.31180953979492,0.012671709060668945,1.150369644165039e-05,0,2.145724296569824
fsam,2.0,0.003,0.05,0,910,0.35301750898361206,0.3499302198179066,34.62386703491211,0.012693251483142376,-7.0035457611083984e-06,0,2.17061448097229
fsam,2.0,0.003,0.05,0,920,0.35559597611427307,0.35250868694856763,34.82238006591797,0.01271328330039978,-4.887580871582031e-06,0,2.194577693939209
fsam,2.0,0.003,0.05,0,930,0.35784322023391724,0.3547559310682118,35.006309509277344,0.012733375653624535,-1.341104507446289e-06,0,2.21842360496521
fsam,2.0,0.003,0.05,0,940,0.3600756525993347,0.3569883634336293,35.15864181518555,0.01275403518229723,-1.5497207641601562e-06,0,2.2422280311584473
fsam,2.0,0.003,0.05,0,950,0.3626232147216797,0.35953592555597425,35.3510627746582,0.012774546630680561,7.152557373046875e-07,0,2.266202211380005
fsam,2.0,0.003,0.05,0,960,0.3640269637107849,0.36093967454507947,35.473575592041016,0.01277957670390606,1.7285346984863281e-06,0,2.28945255279541
fsam,2.0,0.003,0.05,0,970,0.3657211661338806,0.3626338769681752,35.598876953125,0.012793466448783875,8.940696716308594e-08,0,2.3127822875976562
fsam,2.0,0.003,0.05,0,980,0.3665464222431183,0.36345913307741284,35.675567626953125,0.012795019894838333,7.718801498413086e-06,0,2.3360280990600586
fsam,2.0,0.003,0.05,0,990,0.3684625029563904,0.36537521379068494,35.80078887939453,0.01281223725527525,8.672475814819336e-06,0,2.35929799079895
fsam,2.0,0.003,0.05,0,1000,0.3700680136680603,0.36698072450235486,35.92391586303711,0.012830165214836597,-6.556510925292969e-07,0,2.3829941749572754
fsam,2.0,0.003,0.05,1,10,0.07588130235671997,0.07279401319101453,8.568317413330078,0.009822666645050049,-1.2665987014770508e-07,0,0.023298263549804688
